timestamp_ns	dev_addr	fcnt	gw_id	src_ip
1774860970633271621	1377571547	6	1	10.0.1.1
1774860970634890716	4030909294	6	1	10.0.1.1
1774860970636205575	2067026700	6	1	10.0.1.1
1774860970637274270	3428610663	6	1	10.0.1.1
1774860970656254081	2206755353	6	3	10.0.1.3
1774860970657416748	3394290607	6	3	10.0.1.3
1774860970658468631	570084675	6	3	10.0.1.3
1774860970683163930	2898369394	7	5	10.0.1.5
1774860970683623533	655392398	7	5	10.0.1.5
1774860970684224936	4018635622	7	5	10.0.1.5
1774860970684851110	488757598	7	5	10.0.1.5
1774860970685334604	2626208332	7	5	10.0.1.5
1774860970685771123	2745779158	7	5	10.0.1.5
1774860970686102455	1856183813	7	5	10.0.1.5
1774860970686702404	2076378537	7	5	10.0.1.5
1774860970686984674	3808189964	7	5	10.0.1.5
1774860970687695961	2901564217	7	5	10.0.1.5
1774860970688208976	1151514516	7	5	10.0.1.5
1774860970688919195	247694516	7	5	10.0.1.5
1774860970689583070	383471470	7	5	10.0.1.5
1774860970690504643	4259642430	7	5	10.0.1.5
1774860970691098510	933218567	7	5	10.0.1.5
1774860970691676772	2889841059	7	5	10.0.1.5
1774860970692129330	1564538605	7	5	10.0.1.5
1774860970730422603	1753606377	7	2	10.0.1.2
1774860970731083343	4119844090	7	2	10.0.1.2
1774860970732285318	3909572108	7	2	10.0.1.2
1774860970733388657	704937175	7	2	10.0.1.2
1774860970734498288	599416365	7	2	10.0.1.2
1774860970735593182	3241424006	7	2	10.0.1.2
1774860970735901379	858302800	7	2	10.0.1.2
1774860970736575910	2858622573	7	2	10.0.1.2
1774860970736997636	2016996413	7	2	10.0.1.2
1774860970737373949	2708439015	7	2	10.0.1.2
1774860970738575177	988493675	7	4	10.0.1.4
1774860970739956808	50818990	7	4	10.0.1.4
1774860970740682565	3564894126	7	4	10.0.1.4
